label,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,d4,d18,d9,d12,d23,d1,d3,d17,d24,d13,d6,d15,d7,d26,d16,d20,d2,d10,d25,d14,d21,d5,d19,d22,d8,d11
0,0,1,36,13,14453,597,20,6,220,0,7,-9999,33,1882539.0,659.0,2.0,2707783.0,13.0,31.0,1941201.0,9.0,153424.0,869.0,23.0,12818.0,9401.0,136455.0,5254428.0,3.0,241.0,6667.0,25.0,2.0,1374889.0,109.0,275.0,0.0,24.0,3249.0
0,-9999,9,24,6,15101,86,1,6,17,-9999,1,-9999,6,165965.0,3577.0,2.0,7243275.0,2.0,629.0,806335.0,4.0,77501.0,1492.0,21.0,8198.0,6162.0,111644.0,4832943.0,2.0,363.0,630.0,92.0,2.0,3453505.0,43.0,237.0,0.0,228.0,1942.0
1,32,2,1,1,1166,4,32,4,4,1,1,-9999,1,601693.0,5430.0,2.0,4702367.0,2.0,31.0,7513837.0,9.0,26164.0,361.0,0.0,2223.0,8263.0,0.0,5447472.0,0.0,578.0,83837.0,0.0,2.0,6234142.0,43.0,0.0,0.0,414.0,5201.0
0,1,142,30,11,167,18,12,16,158,1,5,-9999,18,1382779.0,4611.0,2.0,5858160.0,2.0,31.0,3734948.0,3.0,171488.0,1246.0,10.0,10353.0,2124.0,135628.0,277209.0,1.0,571.0,50475.0,97.0,18.0,2116993.0,69.0,275.0,0.0,228.0,1446.0
1,4,1,11,8,1319,108,67,43,144,0,5,-9999,19,832128.0,2436.0,2.0,8169572.0,3.0,1387.0,8183724.0,9.0,248997.0,592.0,21.0,6159.0,9072.0,0.0,1009342.0,0.0,12.0,29542.0,0.0,18.0,2675713.0,43.0,0.0,12.0,80.0,736.0
1,0,25,3,25,2665,43,1,32,42,0,1,-9999,25,0.0,471.0,2.0,0.0,11.0,629.0,0.0,8.0,0.0,2899.0,0.0,3348.0,12282.0,100172.0,0.0,1.0,0.0,43929.0,1.0,2.0,0.0,43.0,275.0,0.0,24.0,4362.0
0,-9999,71,-9999,-9999,1416,-9999,0,0,0,-9999,0,-9999,-9999,1977493.0,2696.0,2.0,6183979.0,2.0,31.0,3461412.0,1.0,120544.0,3144.0,21.0,12353.0,4167.0,0.0,5186581.0,0.0,321.0,6913.0,0.0,2.0,4804018.0,209.0,0.0,0.0,24.0,278.0
0,0,0,7,36,1964,184,1,12,183,0,1,0,36,1137044.0,2445.0,2.0,1399162.0,3.0,629.0,5338255.0,8.0,81373.0,1350.0,10.0,12684.0,6032.0,28608.0,2049072.0,2.0,341.0,39419.0,15.0,18.0,1799542.0,92.0,953.0,0.0,24.0,3971.0
0,9,25,8,12,14,9,10,41,39,2,3,-9999,9,1306611.0,3350.0,2.0,2628196.0,3.0,629.0,3411328.0,9.0,160406.0,1362.0,10.0,14199.0,2022.0,135644.0,1931579.0,3.0,74.0,25119.0,1.0,20.0,2077687.0,43.0,275.0,14.0,24.0,4613.0
0,1,7,-9999,1,802,13,47,20,307,1,14,0,1,134261.0,637.0,2.0,4818700.0,3.0,31.0,8865344.0,3.0,160406.0,900.0,23.0,14111.0,10770.0,0.0,2298127.0,0.0,389.0,27940.0,0.0,20.0,5996562.0,43.0,0.0,0.0,491.0,2857.0
0,4,3,-9999,4,1445,27,9,8,49,0,2,0,4,2182373.0,4050.0,2.0,2623681.0,13.0,31.0,8748238.0,9.0,171137.0,1613.0,21.0,9949.0,3729.0,0.0,2672533.0,0.0,35.0,82179.0,0.0,2.0,3974592.0,43.0,0.0,0.0,24.0,2263.0
0,-9999,11,12,4,204325,-9999,0,4,4,-9999,0,-9999,4,1151827.0,5481.0,0.0,7071848.0,3.0,820.0,6750726.0,9.0,26164.0,1385.0,23.0,6464.0,1981.0,119561.0,4230299.0,1.0,132.0,25882.0,89.0,4.0,2628788.0,43.0,275.0,0.0,24.0,3406.0
1,4,-1,-9999,-9999,156,0,4,0,0,2,2,-9999,-9999,1977493.0,4076.0,2.0,278026.0,2.0,629.0,108477.0,9.0,120544.0,401.0,0.0,2906.0,6388.0,23510.0,5186581.0,2.0,510.0,23513.0,92.0,2.0,4804018.0,109.0,275.0,0.0,92.0,4069.0
1,0,16,14,8,1535,45,40,30,339,0,8,-9999,19,1805188.0,4443.0,2.0,6861247.0,4.0,31.0,1744171.0,6.0,108233.0,38.0,23.0,5621.0,12033.0,0.0,4255552.0,0.0,86.0,21414.0,0.0,20.0,3443252.0,43.0,0.0,12.0,398.0,3521.0
0,1,181,10,18,226,36,21,32,415,1,11,-9999,18,1576814.0,1211.0,2.0,7739145.0,2.0,1066.0,4974660.0,9.0,242884.0,900.0,21.0,9917.0,7600.0,60101.0,114990.0,3.0,428.0,22466.0,1.0,18.0,6129315.0,43.0,275.0,12.0,24.0,2857.0
0,-9999,1,6,6,18482,55,1,19,55,-9999,1,-9999,6,204206.0,4829.0,2.0,721117.0,8.0,820.0,2774812.0,8.0,17352.0,772.0,10.0,291.0,4487.0,87039.0,3359863.0,2.0,233.0,21414.0,89.0,18.0,6306268.0,92.0,275.0,0.0,24.0,5132.0
0,-9999,0,2,2,11201,13,16,3,13,-9999,2,-9999,2,1843608.0,3036.0,2.0,4434853.0,2.0,629.0,4863260.0,9.0,26164.0,3023.0,0.0,12529.0,5970.0,0.0,4207724.0,0.0,130.0,21414.0,0.0,4.0,6739665.0,43.0,0.0,0.0,228.0,1928.0
1,0,18,16,-9999,1699,37,1,2,4,0,1,-9999,-9999,1767597.0,4092.0,2.0,6470144.0,2.0,31.0,5724006.0,8.0,11317.0,1882.0,21.0,9620.0,8922.0,128481.0,240008.0,2.0,305.0,91658.0,2.0,18.0,4563995.0,69.0,772.0,12.0,228.0,1540.0
1,-9999,0,8,4,15350,112,2,8,153,-9999,2,-9999,4,2198507.0,5481.0,2.0,1715347.0,2.0,629.0,9640.0,0.0,217984.0,735.0,10.0,6464.0,11729.0,100136.0,2177904.0,1.0,132.0,62368.0,71.0,4.0,1699701.0,43.0,275.0,0.0,130.0,1878.0
0,-9999,0,15,13,4101,47,42,21,73,-9999,2,0,13,123219.0,466.0,2.0,6094430.0,13.0,539.0,5715050.0,4.0,102284.0,1613.0,0.0,4613.0,3729.0,141384.0,1026537.0,3.0,74.0,76919.0,1.0,18.0,1087159.0,209.0,275.0,0.0,80.0,2263.0
0,-9999,61,29,36,35691,-9999,0,36,500,-9999,0,-9999,36,1038340.0,3626.0,2.0,2805267.0,11.0,31.0,9827411.0,5.0,9729.0,2802.0,0.0,10476.0,8144.0,99706.0,1629597.0,1.0,532.0,21414.0,15.0,18.0,3965039.0,109.0,275.0,0.0,24.0,420.0
0,-9999,22,2,2,39846,774,1,11,406,-9999,0,0,2,912815.0,4381.0,2.0,3030193.0,2.0,31.0,6413577.0,9.0,200219.0,98.0,21.0,7512.0,1583.0,0.0,5305344.0,0.0,130.0,51371.0,0.0,2.0,6713292.0,43.0,0.0,0.0,130.0,3584.0
1,-9999,1,10,3,1539,3,2,3,59,-9999,2,-9999,3,1924795.0,2970.0,2.0,5431892.0,2.0,1066.0,4824356.0,9.0,176259.0,1025.0,0.0,907.0,680.0,6210.0,4519075.0,2.0,91.0,60408.0,89.0,2.0,4419774.0,43.0,1196.0,0.0,228.0,5527.0
1,24,139,143,2,5,2,24,2,2,1,1,-9999,2,467595.0,1545.0,2.0,6490281.0,4.0,31.0,5625073.0,9.0,160013.0,2597.0,23.0,10985.0,702.0,14892.0,2005993.0,3.0,184.0,71483.0,89.0,4.0,1181809.0,43.0,761.0,0.0,24.0,3772.0
0,-9999,337,3,3,53186,1745,0,3,103,-9999,0,0,3,2143590.0,2908.0,2.0,4330.0,11.0,31.0,107745.0,3.0,200219.0,656.0,10.0,119.0,9413.0,0.0,4839487.0,0.0,88.0,21414.0,0.0,2.0,2363030.0,43.0,0.0,12.0,24.0,2428.0
0,-9999,23,6,1,-9999,-9999,0,1,1,-9999,0,-9999,1,1678363.0,2970.0,0.0,8189399.0,2.0,31.0,9414837.0,2.0,62999.0,1435.0,23.0,907.0,6702.0,87013.0,1314541.0,3.0,91.0,21414.0,1.0,2.0,3552824.0,43.0,1284.0,0.0,24.0,5397.0
0,-9999,222,1,1,70355,-9999,0,1,3,-9999,0,-9999,1,798144.0,1319.0,0.0,3842659.0,12.0,539.0,7831651.0,8.0,34831.0,1376.0,10.0,10301.0,7227.0,0.0,695019.0,0.0,98.0,21414.0,0.0,17.0,2931048.0,61.0,0.0,14.0,24.0,4701.0
0,4,0,103,3,0,13,33,32,269,1,9,0,0,1017436.0,1978.0,2.0,7009026.0,4.0,31.0,5402384.0,0.0,53654.0,1156.0,10.0,4576.0,11421.0,2639.0,1685860.0,2.0,306.0,90732.0,95.0,2.0,3269679.0,43.0,909.0,0.0,24.0,2614.0
0,2,0,3,-9999,750,0,2,0,0,1,1,-9999,-9999,1605352.0,4205.0,2.0,5579982.0,2.0,31.0,9281889.0,0.0,246290.0,283.0,9.0,940.0,10594.0,105431.0,4378164.0,3.0,210.0,6319.0,65.0,2.0,390515.0,109.0,839.0,0.0,228.0,4868.0
0,0,0,9,4,4273,103,4,22,77,0,1,-9999,4,998168.0,2970.0,2.0,2930842.0,2.0,629.0,7240377.0,9.0,40574.0,2313.0,0.0,2902.0,11975.0,104256.0,4032334.0,2.0,91.0,91621.0,26.0,4.0,2727614.0,92.0,1971.0,0.0,24.0,5059.0
0,4,179,84,26,168,87,4,48,47,1,1,0,47,357366.0,854.0,2.0,3479589.0,3.0,629.0,433750.0,9.0,200219.0,1636.0,23.0,13210.0,8512.0,0.0,3760247.0,0.0,155.0,23468.0,0.0,18.0,3142635.0,61.0,0.0,0.0,228.0,912.0
0,-9999,0,12,-9999,112272,-9999,0,5,37,-9999,0,-9999,-9999,1346352.0,3092.0,0.0,3301028.0,3.0,31.0,6154622.0,8.0,184736.0,3134.0,0.0,4581.0,12394.0,55907.0,951997.0,3.0,241.0,41220.0,25.0,12.0,5626585.0,43.0,275.0,0.0,80.0,235.0
0,-9999,45,506,6,5,-9999,0,6,6,-9999,0,-9999,6,550574.0,5481.0,2.0,7001146.0,3.0,31.0,6680261.0,1.0,251683.0,1923.0,21.0,6822.0,2214.0,108917.0,2958158.0,1.0,132.0,8172.0,1.0,18.0,5092138.0,43.0,275.0,0.0,24.0,2120.0
0,3,103,1,3,1065,13,98,4,65,1,11,0,3,864180.0,5155.0,2.0,4612747.0,2.0,820.0,5207547.0,3.0,161785.0,2674.0,0.0,14511.0,2401.0,0.0,1201801.0,0.0,102.0,21414.0,0.0,18.0,6271347.0,69.0,0.0,0.0,130.0,3656.0
0,0,104,109,18,4577,256,26,38,40,0,2,0,36,1599034.0,4207.0,2.0,1161385.0,13.0,629.0,87866.0,9.0,77501.0,798.0,10.0,4834.0,3438.0,98944.0,4511747.0,1.0,472.0,18287.0,92.0,2.0,5010501.0,43.0,275.0,14.0,228.0,3439.0
0,0,407,16,15,2446,138,3,39,65,0,1,0,15,57326.0,3337.0,2.0,4688528.0,2.0,31.0,232931.0,5.0,17698.0,2362.0,21.0,14118.0,11132.0,0.0,804658.0,0.0,416.0,21414.0,0.0,18.0,4818715.0,109.0,0.0,12.0,130.0,579.0
1,6,169,2,4,5,3,13,4,18,1,3,-9999,3,187154.0,4490.0,2.0,3308686.0,4.0,31.0,2319043.0,9.0,81253.0,2263.0,23.0,1954.0,1851.0,0.0,5344765.0,0.0,417.0,5543.0,0.0,26.0,6197705.0,109.0,0.0,12.0,202.0,563.0
0,0,18,138,2,1648,276,13,32,139,0,1,-9999,28,1904101.0,2970.0,2.0,4656057.0,2.0,549.0,3726548.0,9.0,22719.0,773.0,10.0,907.0,89.0,85117.0,4785743.0,2.0,91.0,21414.0,89.0,2.0,4478857.0,43.0,2158.0,0.0,24.0,2772.0
0,-9999,11,-9999,2,9252,10,1,2,5,-9999,1,-9999,2,2109784.0,3453.0,2.0,300617.0,2.0,31.0,4491944.0,3.0,13541.0,2816.0,10.0,4323.0,4994.0,0.0,603497.0,0.0,260.0,21414.0,0.0,18.0,1598750.0,43.0,0.0,0.0,80.0,4506.0
0,-9999,1,9,9,10118,29,4,3,52,-9999,3,-9999,9,488493.0,2970.0,2.0,6610921.0,13.0,539.0,2134089.0,9.0,71047.0,401.0,21.0,2902.0,6388.0,40927.0,4625953.0,1.0,91.0,8598.0,92.0,4.0,328700.0,43.0,1023.0,12.0,24.0,4069.0
0,-9999,0,1,3,185,-9999,0,3,3,-9999,0,-9999,3,1177947.0,5651.0,2.0,3142137.0,3.0,629.0,5816557.0,1.0,249505.0,2955.0,10.0,13229.0,7644.0,108464.0,3038560.0,3.0,132.0,44145.0,1.0,2.0,3719578.0,109.0,275.0,0.0,228.0,3739.0
0,-9999,28,1,8,15805,19,0,8,19,-9999,0,-9999,8,1665960.0,4077.0,2.0,7299035.0,3.0,31.0,8241255.0,8.0,65598.0,1346.0,21.0,4889.0,5800.0,0.0,2827960.0,0.0,482.0,59542.0,0.0,18.0,2259.0,43.0,0.0,0.0,228.0,4684.0
0,0,109,3,4,5801,82,8,13,46,0,1,-9999,5,1361138.0,2522.0,2.0,5131054.0,2.0,31.0,1517215.0,9.0,161785.0,1096.0,21.0,1391.0,10402.0,0.0,2581.0,0.0,102.0,46875.0,0.0,2.0,3344189.0,109.0,0.0,0.0,24.0,1004.0
1,-9999,-1,-9999,-9999,63519,-9999,0,0,12,-9999,0,-9999,-9999,1797524.0,1000.0,0.0,4863780.0,3.0,629.0,3597011.0,9.0,199123.0,1052.0,6.0,1918.0,9743.0,0.0,5090959.0,0.0,130.0,78339.0,0.0,18.0,4732722.0,43.0,0.0,12.0,228.0,1680.0
0,1,0,17,31,119,63,4,32,276,1,3,0,62,417625.0,337.0,2.0,8200492.0,2.0,31.0,3747360.0,4.0,284696.0,2604.0,23.0,2412.0,8616.0,13258.0,2458249.0,2.0,504.0,47299.0,25.0,0.0,4180152.0,69.0,1152.0,12.0,86.0,1411.0
0,-9999,9,-9999,1,0,913,0,1,38,-9999,0,-9999,1,1665960.0,4198.0,2.0,7299035.0,2.0,31.0,8241255.0,9.0,65598.0,1519.0,10.0,1993.0,12434.0,0.0,2827960.0,0.0,506.0,36360.0,0.0,18.0,2259.0,43.0,0.0,12.0,24.0,2305.0
0,1,307,7,7,12,6,1,10,10,1,1,-9999,6,671740.0,4973.0,2.0,1359049.0,2.0,31.0,8332312.0,8.0,212822.0,1492.0,10.0,4857.0,6162.0,0.0,1410807.0,0.0,579.0,23262.0,0.0,9.0,2440992.0,43.0,0.0,0.0,24.0,1942.0
0,0,0,130,5,2825,167,1,10,28,0,1,-9999,5,1151827.0,9.0,2.0,2307322.0,2.0,31.0,5491099.0,8.0,26164.0,234.0,10.0,13663.0,4880.0,85373.0,961191.0,3.0,292.0,24133.0,89.0,2.0,6024312.0,43.0,275.0,0.0,228.0,3041.0
0,-9999,1,4,2,15677,16,4,1,57,-9999,2,-9999,2,1455435.0,2970.0,2.0,1207119.0,2.0,31.0,5075012.0,9.0,49842.0,669.0,0.0,2902.0,2164.0,78703.0,5320425.0,3.0,91.0,4355.0,92.0,4.0,5687307.0,43.0,739.0,0.0,24.0,1185.0
0,2,2,3,8,41,8,39,15,16,2,18,31,8,1921590.0,1183.0,2.0,7869596.0,2.0,31.0,6049204.0,6.0,26164.0,1365.0,9.0,14050.0,1995.0,0.0,3654389.0,0.0,130.0,85277.0,0.0,18.0,4848129.0,43.0,0.0,11.0,24.0,2509.0
0,13,98,11,7,745,159,13,40,40,1,1,-9999,7,2129105.0,1889.0,2.0,6913003.0,3.0,31.0,1583211.0,9.0,109805.0,1081.0,10.0,13264.0,1669.0,11021.0,4708280.0,1.0,132.0,22314.0,1.0,4.0,2045160.0,43.0,275.0,0.0,24.0,2112.0
1,-9999,1,4,-9999,29905,48,7,0,37,-9999,1,-9999,-9999,1223228.0,5114.0,2.0,5104279.0,13.0,1066.0,4206568.0,9.0,219057.0,1129.0,10.0,10247.0,3521.0,37301.0,4579386.0,2.0,70.0,43102.0,77.0,0.0,4911018.0,109.0,1117.0,7.0,80.0,4691.0
0,-9999,1,-9999,-9999,27145,157,1,1,177,-9999,1,-9999,-9999,1802350.0,1001.0,2.0,5193476.0,2.0,629.0,4748509.0,0.0,195303.0,47.0,10.0,10767.0,11852.0,0.0,1062256.0,0.0,28.0,86676.0,0.0,2.0,6160537.0,43.0,0.0,0.0,228.0,1739.0
0,-9999,10,13,12,34,34,1,9,34,-9999,1,2,12,1804366.0,1959.0,2.0,8317795.0,2.0,31.0,5132878.0,3.0,26164.0,1614.0,0.0,4836.0,456.0,74600.0,4760528.0,3.0,27.0,91208.0,89.0,18.0,2632918.0,43.0,1156.0,0.0,228.0,3982.0
0,0,0,1,-9999,9316,-9999,-9999,0,-9999,0,-9999,-9999,-9999,1802350.0,2665.0,2.0,5193476.0,3.0,549.0,4748509.0,8.0,195303.0,1333.0,10.0,9725.0,12492.0,0.0,1062256.0,0.0,506.0,68829.0,0.0,18.0,6160537.0,43.0,0.0,0.0,24.0,4769.0
1,12,55,129,19,0,0,12,45,43,2,2,-9999,0,1783657.0,2310.0,2.0,3281326.0,4.0,820.0,3821790.0,9.0,153101.0,2867.0,0.0,13062.0,949.0,129224.0,1872985.0,1.0,365.0,64415.0,92.0,4.0,5947210.0,246.0,275.0,0.0,202.0,3349.0
0,-9999,5,1,-9999,24860,9,6,0,5,-9999,2,-9999,-9999,1001174.0,1430.0,0.0,4774464.0,14.0,31.0,7875534.0,9.0,106104.0,2037.0,10.0,166.0,1922.0,0.0,922286.0,0.0,130.0,21414.0,0.0,2.0,5239893.0,43.0,0.0,14.0,24.0,3572.0
0,5,-1,33,12,73,20,5,19,20,1,1,-9999,20,1491691.0,1219.0,2.0,1370653.0,2.0,893.0,1707684.0,9.0,215402.0,36.0,10.0,684.0,4685.0,68074.0,2680575.0,2.0,74.0,87472.0,1.0,2.0,4300285.0,43.0,275.0,0.0,24.0,3120.0
1,1,92,-9999,1,686,53,11,35,79,1,4,-9999,53,0.0,2512.0,2.0,0.0,5.0,539.0,0.0,9.0,0.0,1156.0,10.0,13653.0,1420.0,0.0,0.0,0.0,148.0,34982.0,0.0,7.0,0.0,43.0,0.0,0.0,249.0,2614.0
0,0,510,-9999,9,2458,72,26,43,291,0,6,-9999,9,1576814.0,1211.0,2.0,7739145.0,2.0,893.0,4974660.0,9.0,242884.0,2227.0,10.0,9917.0,11065.0,60101.0,114990.0,3.0,428.0,25479.0,1.0,18.0,6129315.0,43.0,275.0,14.0,24.0,3919.0
0,3,35,2,4,190,17,14,35,91,1,5,9,12,810356.0,3752.0,2.0,2480132.0,4.0,820.0,1036312.0,6.0,170894.0,1601.0,6.0,9155.0,1084.0,0.0,5374094.0,0.0,99.0,5408.0,0.0,2.0,4243472.0,109.0,0.0,12.0,228.0,5031.0
0,4,723,4,2,41,2,4,2,2,1,1,1,2,2150743.0,2743.0,2.0,325710.0,2.0,629.0,9547276.0,4.0,180474.0,1634.0,23.0,8074.0,1288.0,110931.0,4786612.0,2.0,185.0,34290.0,1.0,18.0,1395726.0,43.0,761.0,0.0,24.0,3007.0
0,0,1,69,4,2433,49,12,21,41,0,2,-9999,21,1686957.0,3427.0,2.0,4605681.0,2.0,31.0,7107934.0,9.0,178125.0,3050.0,10.0,10812.0,9382.0,121381.0,337643.0,2.0,185.0,21414.0,1.0,2.0,2397184.0,109.0,380.0,0.0,202.0,1060.0
1,4,3,181,17,1,3,4,17,17,1,1,-9999,3,1954027.0,3325.0,2.0,4516113.0,4.0,31.0,2923206.0,9.0,261710.0,1938.0,10.0,4645.0,6367.0,84977.0,3623407.0,1.0,11.0,42421.0,92.0,4.0,4909224.0,109.0,275.0,0.0,24.0,4422.0
0,-9999,4,18,9,9198,61,9,11,43,-9999,1,-9999,9,1973863.0,2409.0,2.0,7374463.0,3.0,629.0,8488834.0,9.0,116342.0,2616.0,10.0,4943.0,2715.0,0.0,4326943.0,0.0,289.0,53717.0,0.0,2.0,6229126.0,43.0,0.0,0.0,24.0,2568.0
0,0,49,-9999,-9999,20521,129,1,1,108,0,1,-9999,-9999,301232.0,4208.0,2.0,8161488.0,11.0,539.0,8418905.0,8.0,280151.0,2570.0,21.0,3721.0,8884.0,0.0,3866725.0,0.0,111.0,21414.0,0.0,18.0,3517263.0,43.0,0.0,0.0,228.0,456.0
0,-9999,2,36,13,22419,352,2,15,41,-9999,1,-9999,13,1515815.0,337.0,2.0,3273599.0,13.0,31.0,4905885.0,0.0,14521.0,233.0,6.0,1471.0,9246.0,16810.0,3737455.0,3.0,504.0,31919.0,89.0,2.0,2306620.0,43.0,1284.0,0.0,80.0,2825.0
0,0,66,1,1,3702,24,4,2,17,0,1,-9999,1,1358737.0,2909.0,2.0,3394033.0,8.0,31.0,3175677.0,9.0,107537.0,933.0,21.0,6738.0,5316.0,0.0,4104788.0,0.0,198.0,79685.0,0.0,2.0,6173530.0,43.0,0.0,14.0,80.0,4025.0
0,1,4,6,9,501,114,1,31,32,1,1,-9999,9,864180.0,5034.0,2.0,6966168.0,3.0,539.0,8543484.0,8.0,161785.0,2306.0,21.0,3196.0,1002.0,0.0,1201801.0,0.0,102.0,62219.0,0.0,18.0,2293506.0,287.0,0.0,14.0,24.0,353.0
0,0,1,14,17,6714,339,1,0,1624,0,1,-9999,17,1899529.0,418.0,2.0,3342815.0,3.0,539.0,5247999.0,0.0,102102.0,349.0,21.0,2084.0,11538.0,51000.0,4022078.0,2.0,534.0,17563.0,89.0,18.0,1809433.0,43.0,761.0,12.0,491.0,842.0
1,3,0,-9999,0,53,0,5,1,2,1,2,-9999,0,597464.0,2197.0,2.0,4652757.0,3.0,31.0,6645022.0,9.0,267176.0,1001.0,23.0,11554.0,7092.0,0.0,3298141.0,0.0,196.0,71606.0,0.0,26.0,3025187.0,43.0,0.0,0.0,491.0,722.0
0,5,32,14,34,10,19,5,33,34,1,1,-9999,14,38573.0,1889.0,2.0,8282663.0,2.0,539.0,6868970.0,9.0,109805.0,900.0,21.0,13264.0,2822.0,139615.0,148021.0,1.0,132.0,25129.0,1.0,4.0,6770023.0,43.0,275.0,0.0,8.0,2857.0
0,-9999,0,4,3,4438,3,6,3,3,-9999,1,-9999,3,815804.0,5114.0,2.0,3733158.0,10.0,820.0,6418538.0,9.0,263730.0,597.0,6.0,12367.0,12288.0,76212.0,2781243.0,2.0,70.0,61283.0,77.0,18.0,556608.0,43.0,1953.0,0.0,24.0,3217.0
0,0,55,332,1,2678,189,23,2,130,0,9,0,11,283869.0,4092.0,2.0,6280566.0,2.0,31.0,4410455.0,4.0,207050.0,1428.0,10.0,9620.0,12504.0,7702.0,1961715.0,2.0,305.0,21414.0,2.0,18.0,3882614.0,43.0,275.0,0.0,24.0,1563.0
1,-9999,6,2,-9999,2437,6,3,0,1,-9999,1,3,-9999,1566391.0,5432.0,2.0,6956261.0,2.0,31.0,28604.0,3.0,211103.0,200.0,9.0,809.0,4501.0,129205.0,3476181.0,3.0,91.0,13001.0,92.0,2.0,132053.0,43.0,627.0,0.0,228.0,24.0
0,0,2,-9999,-9999,1729,40,1,7,41,0,1,-9999,-9999,2111692.0,2288.0,2.0,5680628.0,5.0,31.0,5751124.0,0.0,215552.0,1174.0,10.0,3873.0,6710.0,0.0,3985801.0,0.0,23.0,82906.0,0.0,2.0,114554.0,43.0,0.0,12.0,92.0,5529.0
0,-9999,5,-9999,-9999,-9999,-9999,0,2,2,-9999,0,-9999,-9999,342431.0,856.0,0.0,2619979.0,11.0,31.0,1759956.0,2.0,81536.0,890.0,21.0,8057.0,7172.0,0.0,2555593.0,0.0,130.0,21414.0,0.0,18.0,1404924.0,92.0,0.0,0.0,24.0,3719.0
1,2,0,1,-9999,95,0,47,49,301,1,13,-9999,-9999,2041832.0,808.0,2.0,4731467.0,4.0,820.0,5460290.0,9.0,242639.0,1569.0,21.0,8456.0,7497.0,115606.0,4792998.0,3.0,74.0,76757.0,1.0,2.0,2444554.0,109.0,275.0,0.0,24.0,3429.0
0,-9999,20,15,36,9953,201,38,15,450,-9999,4,0,36,2064676.0,125.0,2.0,3820709.0,10.0,820.0,772259.0,3.0,160432.0,1356.0,23.0,11157.0,11420.0,0.0,5078895.0,0.0,130.0,21414.0,0.0,18.0,970887.0,43.0,0.0,0.0,24.0,711.0
0,-9999,1,8,10,121003,-9999,-9999,13,-9999,-9999,-9999,-9999,10,1198097.0,4574.0,0.0,3513808.0,13.0,1066.0,6498699.0,3.0,22545.0,2153.0,21.0,167.0,9813.0,0.0,4170849.0,0.0,258.0,72044.0,0.0,2.0,4196885.0,43.0,0.0,0.0,80.0,5055.0
0,-9999,2,2,13,1743,-9999,0,38,106,-9999,0,-9999,33,2180764.0,5522.0,2.0,8106549.0,3.0,1387.0,8529570.0,1.0,8694.0,1983.0,6.0,11595.0,8550.0,109755.0,663052.0,3.0,74.0,48909.0,1.0,18.0,3231276.0,43.0,275.0,0.0,228.0,1454.0
0,-9999,1,1,-9999,29161,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,100584.0,3016.0,2.0,1076567.0,2.0,744.0,4100500.0,1.0,271790.0,61.0,21.0,11125.0,23.0,0.0,3551757.0,0.0,130.0,61742.0,0.0,18.0,3487533.0,43.0,0.0,0.0,24.0,4904.0
0,-9999,57,1,2,5971,-9999,0,9,82,-9999,0,-9999,3,873202.0,5651.0,2.0,935803.0,3.0,539.0,7933485.0,0.0,249505.0,675.0,21.0,338.0,6451.0,108464.0,3973787.0,3.0,132.0,36106.0,1.0,18.0,6470464.0,43.0,275.0,12.0,24.0,5107.0
0,-9999,387,10,4,7434,200,24,23,304,-9999,3,0,21,1959937.0,637.0,2.0,6571282.0,2.0,820.0,2646269.0,3.0,160406.0,675.0,23.0,14111.0,2302.0,0.0,4199859.0,0.0,389.0,513.0,0.0,20.0,1114965.0,43.0,0.0,0.0,24.0,5107.0
0,1,262,-9999,-9999,1565,80,67,1,633,0,15,0,-9999,1240535.0,3386.0,2.0,3970314.0,2.0,31.0,3660655.0,9.0,94444.0,2372.0,21.0,7207.0,869.0,0.0,1837482.0,0.0,130.0,90714.0,0.0,18.0,1769393.0,109.0,0.0,0.0,24.0,75.0
1,0,-1,-9999,-9999,3021,1,1,0,1,0,1,-9999,-9999,2060181.0,1219.0,2.0,1490221.0,2.0,1066.0,4196937.0,8.0,36983.0,2670.0,10.0,3561.0,8326.0,83233.0,2436485.0,3.0,74.0,15643.0,1.0,18.0,4809913.0,43.0,275.0,0.0,126.0,2902.0
0,1,88,2,-9999,355,5,2,0,1,1,2,-9999,-9999,165965.0,3577.0,2.0,4467096.0,4.0,31.0,5134353.0,4.0,77501.0,1377.0,10.0,8198.0,2045.0,111644.0,3064106.0,3.0,363.0,33810.0,92.0,2.0,2100822.0,43.0,712.0,0.0,294.0,1059.0
1,0,262,-9999,1,864,5,9,3,9,0,5,-9999,1,1240535.0,3386.0,2.0,3970314.0,2.0,539.0,3660655.0,9.0,94444.0,1156.0,21.0,7207.0,1420.0,0.0,1837482.0,0.0,130.0,20590.0,0.0,18.0,1769393.0,92.0,0.0,0.0,24.0,2614.0
1,9,237,-9999,12,1251,177,12,15,94,0,1,15,29,58221.0,4222.0,2.0,1233031.0,14.0,629.0,5088176.0,6.0,10025.0,1259.0,10.0,6105.0,3494.0,0.0,3537636.0,0.0,130.0,21414.0,0.0,2.0,5280343.0,43.0,0.0,12.0,24.0,3712.0
1,-9999,7,-9999,4,16189,93,18,14,103,-9999,3,-9999,4,913559.0,210.0,2.0,2003529.0,2.0,31.0,3434918.0,9.0,65307.0,1599.0,23.0,13144.0,9206.0,136620.0,4727605.0,1.0,91.0,17563.0,92.0,18.0,2473405.0,43.0,712.0,0.0,24.0,2296.0
